ion_Z,target_name,target_Z,target_A,phase,energy,stopping_power,percentage_error,publication_year,ref_id,citation_reference,doi
1,La,57,138.91,s,236,50.42,15,1983,Kt1983a,Th.Krist and P.Mertens Nucl.Instrum.Methods Phys.Res. 218.790,10.1016/0167-5087(83)91084-0
1,La,57,138.91,s,289.2,42.83,15,1983,Kt1983a,Th.Krist and P.Mertens Nucl.Instrum.Methods Phys.Res. 218.790,10.1016/0167-5087(83)91084-0
1,La,57,138.91,s,338.7,40.04,15,1983,Kt1983a,Th.Krist and P.Mertens Nucl.Instrum.Methods Phys.Res. 218.790,10.1016/0167-5087(83)91084-0
1,La,57,138.91,s,29.75,41.96,15,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,La,57,138.91,s,39.84,45.55,15,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,La,57,138.91,s,60.48,52.02,15,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,La,57,138.91,s,82.29,54.3,15,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,La,57,138.91,s,100.9,57.31,15,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,La,57,138.91,s,120.5,55.61,15,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,La,57,138.91,s,140.2,53.86,15,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,La,57,138.91,s,160.8,52.5,15,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,La,57,138.91,s,200.6,51.19,15,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,La,57,138.91,s,238.7,50.17,15,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,La,57,138.91,s,290.5,41.72,15,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,La,57,138.91,s,340.1,39.34,15,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,La,57,138.91,s,300,34.4,3,1984,Si1984,E.I.Sirotinin.A.F.Tulinov.V.A.Khodyrev and V.N.Mizgulin. Nucl.Instrum.Methods Phys.Res. B4.337 (1984),10.1016/0168-583x(84)90577-9
1,La,57,138.91,s,400,30.6,3,1984,Si1984,E.I.Sirotinin.A.F.Tulinov.V.A.Khodyrev and V.N.Mizgulin. Nucl.Instrum.Methods Phys.Res. B4.337 (1984),10.1016/0168-583x(84)90577-9
1,La,57,138.91,s,600,25.9,3,1984,Si1984,E.I.Sirotinin.A.F.Tulinov.V.A.Khodyrev and V.N.Mizgulin. Nucl.Instrum.Methods Phys.Res. B4.337 (1984),10.1016/0168-583x(84)90577-9
1,La,57,138.91,s,800,22.5,3,1984,Si1984,E.I.Sirotinin.A.F.Tulinov.V.A.Khodyrev and V.N.Mizgulin. Nucl.Instrum.Methods Phys.Res. B4.337 (1984),10.1016/0168-583x(84)90577-9
1,La,57,138.91,s,800,23,3,1984,Si1984,E.I.Sirotinin.A.F.Tulinov.V.A.Khodyrev and V.N.Mizgulin. Nucl.Instrum.Methods Phys.Res. B4.337 (1984),10.1016/0168-583x(84)90577-9
1,La,57,138.91,s,1000,20.3,3,1984,Si1984,E.I.Sirotinin.A.F.Tulinov.V.A.Khodyrev and V.N.Mizgulin. Nucl.Instrum.Methods Phys.Res. B4.337 (1984),10.1016/0168-583x(84)90577-9
1,La,57,138.91,s,1000,20.3,3,1984,Si1984,E.I.Sirotinin.A.F.Tulinov.V.A.Khodyrev and V.N.Mizgulin. Nucl.Instrum.Methods Phys.Res. B4.337 (1984),10.1016/0168-583x(84)90577-9
1,La,57,138.91,s,2000,13.9,3,1984,Si1984,E.I.Sirotinin.A.F.Tulinov.V.A.Khodyrev and V.N.Mizgulin. Nucl.Instrum.Methods Phys.Res. B4.337 (1984),10.1016/0168-583x(84)90577-9
1,La,57,138.91,s,3000,11,3,1984,Si1984,E.I.Sirotinin.A.F.Tulinov.V.A.Khodyrev and V.N.Mizgulin. Nucl.Instrum.Methods Phys.Res. B4.337 (1984),10.1016/0168-583x(84)90577-9
1,La,57,138.91,s,4000,9.1,3,1984,Si1984,E.I.Sirotinin.A.F.Tulinov.V.A.Khodyrev and V.N.Mizgulin. Nucl.Instrum.Methods Phys.Res. B4.337 (1984),10.1016/0168-583x(84)90577-9
1,La,57,138.91,s,6000,7.05,3,1984,Si1984,E.I.Sirotinin.A.F.Tulinov.V.A.Khodyrev and V.N.Mizgulin. Nucl.Instrum.Methods Phys.Res. B4.337 (1984),10.1016/0168-583x(84)90577-9
1,Ce,58,140.12,s,400,30.5,4,1980,Kn1980,H.Knudsen.H.H.Andersen and V.Martini Nucl.Instrum.Methods 168.41 (1980),10.1016/0029-554x(80)91229-x
1,Ce,58,140.12,s,600,24.5,4,1980,Kn1980,H.Knudsen.H.H.Andersen and V.Martini Nucl.Instrum.Methods 168.41 (1980),10.1016/0029-554x(80)91229-x
1,Ce,58,140.12,s,800,22.8,4,1980,Kn1980,H.Knudsen.H.H.Andersen and V.Martini Nucl.Instrum.Methods 168.41 (1980),10.1016/0029-554x(80)91229-x
1,Ce,58,140.12,s,1000,18.9,4,1980,Kn1980,H.Knudsen.H.H.Andersen and V.Martini Nucl.Instrum.Methods 168.41 (1980),10.1016/0029-554x(80)91229-x
1,Ce,58,140.12,s,892.11,6.963,10,1972,Si1972,E.I.Sirotinin.A.F.Tulinov.A.Fiderkevich and K.S.Shyshkin. Radiat.Eff. 15.149 (1972),10.1080/00337577208234688
1,Ce,58,140.12,s,1186,6.342,10,1972,Si1972,E.I.Sirotinin.A.F.Tulinov.A.Fiderkevich and K.S.Shyshkin. Radiat.Eff. 15.149 (1972),10.1080/00337577208234688
1,Ce,58,140.12,s,1499.4,5.755,10,1972,Si1972,E.I.Sirotinin.A.F.Tulinov.A.Fiderkevich and K.S.Shyshkin. Radiat.Eff. 15.149 (1972),10.1080/00337577208234688
1,Ce,58,140.12,s,1778.3,5.355,10,1972,Si1972,E.I.Sirotinin.A.F.Tulinov.A.Fiderkevich and K.S.Shyshkin. Radiat.Eff. 15.149 (1972),10.1080/00337577208234688
1,Ce,58,140.12,s,2095.1,4.923,10,1972,Si1972,E.I.Sirotinin.A.F.Tulinov.A.Fiderkevich and K.S.Shyshkin. Radiat.Eff. 15.149 (1972),10.1080/00337577208234688
1,Ce,58,140.12,s,2402.6,4.662,10,1972,Si1972,E.I.Sirotinin.A.F.Tulinov.A.Fiderkevich and K.S.Shyshkin. Radiat.Eff. 15.149 (1972),10.1080/00337577208234688
1,Ce,58,140.12,s,2721,4.375,10,1972,Si1972,E.I.Sirotinin.A.F.Tulinov.A.Fiderkevich and K.S.Shyshkin. Radiat.Eff. 15.149 (1972),10.1080/00337577208234688
1,Ce,58,140.12,s,3040.2,4.185,10,1972,Si1972,E.I.Sirotinin.A.F.Tulinov.A.Fiderkevich and K.S.Shyshkin. Radiat.Eff. 15.149 (1972),10.1080/00337577208234688
1,Ce,58,140.12,s,3346.1,3.949,10,1972,Si1972,E.I.Sirotinin.A.F.Tulinov.A.Fiderkevich and K.S.Shyshkin. Radiat.Eff. 15.149 (1972),10.1080/00337577208234688
1,Ce,58,140.12,s,3633.4,3.797,10,1972,Si1972,E.I.Sirotinin.A.F.Tulinov.A.Fiderkevich and K.S.Shyshkin. Radiat.Eff. 15.149 (1972),10.1080/00337577208234688
1,Ce,58,140.12,s,3938.8,3.645,10,1972,Si1972,E.I.Sirotinin.A.F.Tulinov.A.Fiderkevich and K.S.Shyshkin. Radiat.Eff. 15.149 (1972),10.1080/00337577208234688
1,Ce,58,140.12,s,4234.2,3.493,10,1972,Si1972,E.I.Sirotinin.A.F.Tulinov.A.Fiderkevich and K.S.Shyshkin. Radiat.Eff. 15.149 (1972),10.1080/00337577208234688
1,Ce,58,140.12,s,4490.7,3.418,10,1972,Si1972,E.I.Sirotinin.A.F.Tulinov.A.Fiderkevich and K.S.Shyshkin. Radiat.Eff. 15.149 (1972),10.1080/00337577208234688
1,Ce,58,140.12,s,4799,3.316,10,1972,Si1972,E.I.Sirotinin.A.F.Tulinov.A.Fiderkevich and K.S.Shyshkin. Radiat.Eff. 15.149 (1972),10.1080/00337577208234688
1,Ce,58,140.12,s,5094.4,3.187,10,1972,Si1972,E.I.Sirotinin.A.F.Tulinov.A.Fiderkevich and K.S.Shyshkin. Radiat.Eff. 15.149 (1972),10.1080/00337577208234688
1,Ce,58,140.12,s,5389.5,3.108,10,1972,Si1972,E.I.Sirotinin.A.F.Tulinov.A.Fiderkevich and K.S.Shyshkin. Radiat.Eff. 15.149 (1972),10.1080/00337577208234688
1,Ce,58,140.12,s,5687.6,3.006,10,1972,Si1972,E.I.Sirotinin.A.F.Tulinov.A.Fiderkevich and K.S.Shyshkin. Radiat.Eff. 15.149 (1972),10.1080/00337577208234688
1,Ce,58,140.12,s,5971.7,2.942,10,1972,Si1972,E.I.Sirotinin.A.F.Tulinov.A.Fiderkevich and K.S.Shyshkin. Radiat.Eff. 15.149 (1972),10.1080/00337577208234688
1,Pr,59,140.91,s,200,0.0365053423492987,3,1980,Kn1980,H.Knudsen.H.H.Andersen and V.Martini Nucl.Instrum.Methods 168.41 (1980),10.1016/0029-554x(80)91229-x
1,Pr,59,140.91,s,400,0.0307044880431442,3,1980,Kn1980,H.Knudsen.H.H.Andersen and V.Martini Nucl.Instrum.Methods 168.41 (1980),10.1016/0029-554x(80)91229-x
1,Pr,59,140.91,s,600,0.0253037039505582,3,1980,Kn1980,H.Knudsen.H.H.Andersen and V.Martini Nucl.Instrum.Methods 168.41 (1980),10.1016/0029-554x(80)91229-x
1,Pr,59,140.91,s,800,0.0224032721177498,3,1980,Kn1980,H.Knudsen.H.H.Andersen and V.Martini Nucl.Instrum.Methods 168.41 (1980),10.1016/0029-554x(80)91229-x
1,Pr,59,140.91,s,1000,0.0224032721177498,3,1980,Kn1980,H.Knudsen.H.H.Andersen and V.Martini Nucl.Instrum.Methods 168.41 (1980),10.1016/0029-554x(80)91229-x
1,Nd,60,144.24,s,17.82,32.33,15,1983,Kt1983a,Th.Krist and P.Mertens Nucl.Instrum.Methods Phys.Res. 218.790,10.1016/0167-5087(83)91084-0
1,Nd,60,144.24,s,24.06,36.15,15,1983,Kt1983a,Th.Krist and P.Mertens Nucl.Instrum.Methods Phys.Res. 218.790,10.1016/0167-5087(83)91084-0
1,Nd,60,144.24,s,44.22,38.13,15,1983,Kt1983a,Th.Krist and P.Mertens Nucl.Instrum.Methods Phys.Res. 218.790,10.1016/0167-5087(83)91084-0
1,Nd,60,144.24,s,65.73,41.94,15,1983,Kt1983a,Th.Krist and P.Mertens Nucl.Instrum.Methods Phys.Res. 218.790,10.1016/0167-5087(83)91084-0
1,Nd,60,144.24,s,84.43,43.39,15,1983,Kt1983a,Th.Krist and P.Mertens Nucl.Instrum.Methods Phys.Res. 218.790,10.1016/0167-5087(83)91084-0
1,Nd,60,144.24,s,106.5,44.54,15,1983,Kt1983a,Th.Krist and P.Mertens Nucl.Instrum.Methods Phys.Res. 218.790,10.1016/0167-5087(83)91084-0
1,Nd,60,144.24,s,124.9,42.04,15,1983,Kt1983a,Th.Krist and P.Mertens Nucl.Instrum.Methods Phys.Res. 218.790,10.1016/0167-5087(83)91084-0
1,Nd,60,144.24,s,145.3,41.49,15,1983,Kt1983a,Th.Krist and P.Mertens Nucl.Instrum.Methods Phys.Res. 218.790,10.1016/0167-5087(83)91084-0
1,Nd,60,144.24,s,166.8,41.81,15,1983,Kt1983a,Th.Krist and P.Mertens Nucl.Instrum.Methods Phys.Res. 218.790,10.1016/0167-5087(83)91084-0
1,Nd,60,144.24,s,189.5,41.25,15,1983,Kt1983a,Th.Krist and P.Mertens Nucl.Instrum.Methods Phys.Res. 218.790,10.1016/0167-5087(83)91084-0
1,Nd,60,144.24,s,251.9,38.02,15,1983,Kt1983a,Th.Krist and P.Mertens Nucl.Instrum.Methods Phys.Res. 218.790,10.1016/0167-5087(83)91084-0
1,Nd,60,144.24,s,289,38.02,15,1983,Kt1983a,Th.Krist and P.Mertens Nucl.Instrum.Methods Phys.Res. 218.790,10.1016/0167-5087(83)91084-0
1,Nd,60,144.24,s,334.5,35.04,15,1983,Kt1983a,Th.Krist and P.Mertens Nucl.Instrum.Methods Phys.Res. 218.790,10.1016/0167-5087(83)91084-0
1,Nd,60,144.24,s,19.08,33.61,15,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,Nd,60,144.24,s,29.4,36.62,15,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,Nd,60,144.24,s,51.56,37.83,15,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,Nd,60,144.24,s,70.91,42.11,15,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,Nd,60,144.24,s,89.99,43.28,15,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,Nd,60,144.24,s,106.9,42.94,15,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,Nd,60,144.24,s,124.1,42.26,15,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,Nd,60,144.24,s,148.6,42.6,15,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,Nd,60,144.24,s,170.2,43.33,15,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,Nd,60,144.24,s,190.1,41.09,15,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,Nd,60,144.24,s,238.9,36.67,15,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,Nd,60,144.24,s,288.3,39,15,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,Nd,60,144.24,s,329.4,32.83,15,1983,Kt1983b,Th.Krist and P.Mertens. Nucl.Instrum.Methods Phys.Res. 218.821 (1983) Title of paper: Stopping Ratios,10.1016/0167-5087(83)91090-6
1,Sm,62,150.36,s,80,0.0451059461933609,3,1984,Si1984,E.I.Sirotinin.A.F.Tulinov.V.A.Khodyrev and V.N.Mizgulin. Nucl.Instrum.Methods Phys.Res. B4.337 (1984),10.1016/0168-583x(84)90577-9
1,Sm,62,150.36,s,100,0.0460060626944552,3,1984,Si1984,E.I.Sirotinin.A.F.Tulinov.V.A.Khodyrev and V.N.Mizgulin. Nucl.Instrum.Methods Phys.Res. B4.337 (1984),10.1016/0168-583x(84)90577-9
1,Sm,62,150.36,s,200,0.0410053988209103,3,1984,Si1984,E.I.Sirotinin.A.F.Tulinov.V.A.Khodyrev and V.N.Mizgulin. Nucl.Instrum.Methods Phys.Res. B4.337 (1984),10.1016/0168-583x(84)90577-9
1,Sm,62,150.36,s,300,0.0340044843786666,3,1984,Si1984,E.I.Sirotinin.A.F.Tulinov.V.A.Khodyrev and V.N.Mizgulin. Nucl.Instrum.Methods Phys.Res. B4.337 (1984),10.1016/0168-583x(84)90577-9
1,Sm,62,150.36,s,300,0.0301039795405915,3,1984,Si1984,E.I.Sirotinin.A.F.Tulinov.V.A.Khodyrev and V.N.Mizgulin. Nucl.Instrum.Methods Phys.Res. B4.337 (1984),10.1016/0168-583x(84)90577-9
1,Sm,62,150.36,s,400,0.0297539300732995,3,1984,Si1984,E.I.Sirotinin.A.F.Tulinov.V.A.Khodyrev and V.N.Mizgulin. Nucl.Instrum.Methods Phys.Res. B4.337 (1984),10.1016/0168-583x(84)90577-9
1,Sm,62,150.36,s,400,0.0271035662357456,3,1984,Si1984,E.I.Sirotinin.A.F.Tulinov.V.A.Khodyrev and V.N.Mizgulin. Nucl.Instrum.Methods Phys.Res. B4.337 (1984),10.1016/0168-583x(84)90577-9
1,Sm,62,150.36,s,600,0.0233030726777122,3,1984,Si1984,E.I.Sirotinin.A.F.Tulinov.V.A.Khodyrev and V.N.Mizgulin. Nucl.Instrum.Methods Phys.Res. B4.337 (1984),10.1016/0168-583x(84)90577-9
1,Sm,62,150.36,s,800,0.0216028484587788,3,1984,Si1984,E.I.Sirotinin.A.F.Tulinov.V.A.Khodyrev and V.N.Mizgulin. Nucl.Instrum.Methods Phys.Res. B4.337 (1984),10.1016/0168-583x(84)90577-9
1,Sm,62,150.36,s,800,0.0213528177618881,3,1984,Si1984,E.I.Sirotinin.A.F.Tulinov.V.A.Khodyrev and V.N.Mizgulin. Nucl.Instrum.Methods Phys.Res. B4.337 (1984),10.1016/0168-583x(84)90577-9
1,Sm,62,150.36,s,1000,0.0198026129598038,3,1984,Si1984,E.I.Sirotinin.A.F.Tulinov.V.A.Khodyrev and V.N.Mizgulin. Nucl.Instrum.Methods Phys.Res. B4.337 (1984),10.1016/0168-583x(84)90577-9
1,Sm,62,150.36,s,1000,0.0196025854061474,3,1984,Si1984,E.I.Sirotinin.A.F.Tulinov.V.A.Khodyrev and V.N.Mizgulin. Nucl.Instrum.Methods Phys.Res. B4.337 (1984),10.1016/0168-583x(84)90577-9
1,Sm,62,150.36,s,2000,0.0140018463619929,3,1984,Si1984,E.I.Sirotinin.A.F.Tulinov.V.A.Khodyrev and V.N.Mizgulin. Nucl.Instrum.Methods Phys.Res. B4.337 (1984),10.1016/0168-583x(84)90577-9
1,Sm,62,150.36,s,3000,0.0111014643114808,3,1984,Si1984,E.I.Sirotinin.A.F.Tulinov.V.A.Khodyrev and V.N.Mizgulin. Nucl.Instrum.Methods Phys.Res. B4.337 (1984),10.1016/0168-583x(84)90577-9
1,Sm,62,150.36,s,4000,0.0093412323258078,3,1984,Si1984,E.I.Sirotinin.A.F.Tulinov.V.A.Khodyrev and V.N.Mizgulin. Nucl.Instrum.Methods Phys.Res. B4.337 (1984),10.1016/0168-583x(84)90577-9
1,Sm,62,150.36,s,6000,0.00722095373969715,3,1984,Si1984,E.I.Sirotinin.A.F.Tulinov.V.A.Khodyrev and V.N.Mizgulin. Nucl.Instrum.Methods Phys.Res. B4.337 (1984),10.1016/0168-583x(84)90577-9
1,Gd,64,157.25,s,2250,13.4877,0.6,1969,An1969,H.H.Andersen.H.Simonsen.H.Sörensen and P.Vajda Phys.Rev. 186.372,10.1103/physrev.186.372
1,Gd,64,157.25,s,2500,12.686,0.6,1969,An1969,H.H.Andersen.H.Simonsen.H.Sörensen and P.Vajda Phys.Rev. 186.372,10.1103/physrev.186.372
1,Gd,64,157.25,s,2750,11.9783,0.6,1969,An1969,H.H.Andersen.H.Simonsen.H.Sörensen and P.Vajda Phys.Rev. 186.372,10.1103/physrev.186.372
1,Gd,64,157.25,s,3000,11.3621,0.6,1969,An1969,H.H.Andersen.H.Simonsen.H.Sörensen and P.Vajda Phys.Rev. 186.372,10.1103/physrev.186.372
1,Gd,64,157.25,s,3250,10.8163,0.6,1969,An1969,H.H.Andersen.H.Simonsen.H.Sörensen and P.Vajda Phys.Rev. 186.372,10.1103/physrev.186.372
1,Gd,64,157.25,s,3500,10.3332,0.6,1969,An1969,H.H.Andersen.H.Simonsen.H.Sörensen and P.Vajda Phys.Rev. 186.372,10.1103/physrev.186.372
1,Gd,64,157.25,s,3750,9.8997,0.6,1969,An1969,H.H.Andersen.H.Simonsen.H.Sörensen and P.Vajda Phys.Rev. 186.372,10.1103/physrev.186.372
1,Gd,64,157.25,s,4000,9.5106,0.6,1969,An1969,H.H.Andersen.H.Simonsen.H.Sörensen and P.Vajda Phys.Rev. 186.372,10.1103/physrev.186.372
1,Gd,64,157.25,s,4250,9.1555,0.6,1969,An1969,H.H.Andersen.H.Simonsen.H.Sörensen and P.Vajda Phys.Rev. 186.372,10.1103/physrev.186.372
1,Gd,64,157.25,s,4500,8.8343,0.6,1969,An1969,H.H.Andersen.H.Simonsen.H.Sörensen and P.Vajda Phys.Rev. 186.372,10.1103/physrev.186.372
1,Gd,64,157.25,s,4750,8.5366,0.6,1969,An1969,H.H.Andersen.H.Simonsen.H.Sörensen and P.Vajda Phys.Rev. 186.372,10.1103/physrev.186.372
1,Gd,64,157.25,s,5000,8.265,0.6,1969,An1969,H.H.Andersen.H.Simonsen.H.Sörensen and P.Vajda Phys.Rev. 186.372,10.1103/physrev.186.372
1,Gd,64,157.25,s,5250,8.0143,0.6,1969,An1969,H.H.Andersen.H.Simonsen.H.Sörensen and P.Vajda Phys.Rev. 186.372,10.1103/physrev.186.372
1,Gd,64,157.25,s,5500,7.7819,0.6,1969,An1969,H.H.Andersen.H.Simonsen.H.Sörensen and P.Vajda Phys.Rev. 186.372,10.1103/physrev.186.372
1,Gd,64,157.25,s,5750,7.5625,0.6,1969,An1969,H.H.Andersen.H.Simonsen.H.Sörensen and P.Vajda Phys.Rev. 186.372,10.1103/physrev.186.372
1,Gd,64,157.25,s,6000,7.3588,0.6,1969,An1969,H.H.Andersen.H.Simonsen.H.Sörensen and P.Vajda Phys.Rev. 186.372,10.1103/physrev.186.372
1,Gd,64,157.25,s,6500,6.9906,0.6,1969,An1969,H.H.Andersen.H.Simonsen.H.Sörensen and P.Vajda Phys.Rev. 186.372,10.1103/physrev.186.372
1,Gd,64,157.25,s,7000,6.659,0.6,1969,An1969,H.H.Andersen.H.Simonsen.H.Sörensen and P.Vajda Phys.Rev. 186.372,10.1103/physrev.186.372
1,Gd,64,157.25,s,7500,6.3639,0.6,1969,An1969,H.H.Andersen.H.Simonsen.H.Sörensen and P.Vajda Phys.Rev. 186.372,10.1103/physrev.186.372
1,Gd,64,157.25,s,8000,6.1002,0.6,1969,An1969,H.H.Andersen.H.Simonsen.H.Sörensen and P.Vajda Phys.Rev. 186.372,10.1103/physrev.186.372
1,Gd,64,157.25,s,8500,5.8573,0.6,1969,An1969,H.H.Andersen.H.Simonsen.H.Sörensen and P.Vajda Phys.Rev. 186.372,10.1103/physrev.186.372
1,Gd,64,157.25,s,9000,5.6379,0.6,1969,An1969,H.H.Andersen.H.Simonsen.H.Sörensen and P.Vajda Phys.Rev. 186.372,10.1103/physrev.186.372
1,Gd,64,157.25,s,9500,5.4369,0.6,1969,An1969,H.H.Andersen.H.Simonsen.H.Sörensen and P.Vajda Phys.Rev. 186.372,10.1103/physrev.186.372
1,Gd,64,157.25,s,10000,5.2515,0.6,1969,An1969,H.H.Andersen.H.Simonsen.H.Sörensen and P.Vajda Phys.Rev. 186.372,10.1103/physrev.186.372
1,Gd,64,157.25,s,10500,5.0817,0.6,1969,An1969,H.H.Andersen.H.Simonsen.H.Sörensen and P.Vajda Phys.Rev. 186.372,10.1103/physrev.186.372
1,Gd,64,157.25,s,11000,4.9224,0.6,1969,An1969,H.H.Andersen.H.Simonsen.H.Sörensen and P.Vajda Phys.Rev. 186.372,10.1103/physrev.186.372
1,Gd,64,157.25,s,11500,4.7762,0.6,1969,An1969,H.H.Andersen.H.Simonsen.H.Sörensen and P.Vajda Phys.Rev. 186.372,10.1103/physrev.186.372
1,Gd,64,157.25,s,12000,4.6404,0.6,1969,An1969,H.H.Andersen.H.Simonsen.H.Sörensen and P.Vajda Phys.Rev. 186.372,10.1103/physrev.186.372
1,Gd,64,157.25,s,200,34.5,3,1980,Kn1980,H.Knudsen.H.H.Andersen and V.Martini Nucl.Instrum.Methods 168.41 (1980),10.1016/0029-554x(80)91229-x
1,Gd,64,157.25,s,300,32.7,3,1980,Kn1980,H.Knudsen.H.H.Andersen and V.Martini Nucl.Instrum.Methods 168.41 (1980),10.1016/0029-554x(80)91229-x
1,Gd,64,157.25,s,400,30.2,3,1980,Kn1980,H.Knudsen.H.H.Andersen and V.Martini Nucl.Instrum.Methods 168.41 (1980),10.1016/0029-554x(80)91229-x
1,Gd,64,157.25,s,600,25.7,3,1980,Kn1980,H.Knudsen.H.H.Andersen and V.Martini Nucl.Instrum.Methods 168.41 (1980),10.1016/0029-554x(80)91229-x
1,Gd,64,157.25,s,800,23.2,3,1980,Kn1980,H.Knudsen.H.H.Andersen and V.Martini Nucl.Instrum.Methods 168.41 (1980),10.1016/0029-554x(80)91229-x
1,Gd,64,157.25,s,1000,20.2,3,1980,Kn1980,H.Knudsen.H.H.Andersen and V.Martini Nucl.Instrum.Methods 168.41 (1980),10.1016/0029-554x(80)91229-x
1,Gd,64,157.25,s,0.60637,7.888,10,2017,Ro2017,D.Roth. B.Bruckner. M.V.Moro. S.Gruber. D.Goebl. J.I.Juaristi. M.Alducin. R.Steinberger. J.Duchoslav. D.Primetzhofer. and P.Bauer Phys.Rev.Lett. 118. 103401 (2017),10.1103/physrevlett.118.103401
1,Gd,64,157.25,s,0.76117,8.7468,10,2017,Ro2017,D.Roth. B.Bruckner. M.V.Moro. S.Gruber. D.Goebl. J.I.Juaristi. M.Alducin. R.Steinberger. J.Duchoslav. D.Primetzhofer. and P.Bauer Phys.Rev.Lett. 118. 103401 (2017),10.1103/physrevlett.118.103401
1,Gd,64,157.25,s,0.83832,8.7457,10,2017,Ro2017,D.Roth. B.Bruckner. M.V.Moro. S.Gruber. D.Goebl. J.I.Juaristi. M.Alducin. R.Steinberger. J.Duchoslav. D.Primetzhofer. and P.Bauer Phys.Rev.Lett. 118. 103401 (2017),10.1103/physrevlett.118.103401
1,Gd,64,157.25,s,0.97565,9.6834,10,2017,Ro2017,D.Roth. B.Bruckner. M.V.Moro. S.Gruber. D.Goebl. J.I.Juaristi. M.Alducin. R.Steinberger. J.Duchoslav. D.Primetzhofer. and P.Bauer Phys.Rev.Lett. 118. 103401 (2017),10.1103/physrevlett.118.103401
